Date,ADVANC.BK,AEONTS.BK,AH.BK,AMATA.BK,AOT.BK,AP.BK,BANPU.BK,BBL.BK,BCH.BK,BCP.BK,BDMS.BK,BEM.BK,BGRIM.BK,BH.BK,BJC.BK,BLA.BK,BTS.BK,CBG.BK,CENTEL.BK,CHG.BK,CK.BK,COM7.BK,CPALL.BK,CPAXT.BK,CPF.BK,CRC.BK,DELTA.BK,DOHOME.BK,EA.BK,EGCO.BK,ERW.BK,GFPT.BK,GLOBAL.BK,GPSC.BK,GULF.BK,HANA.BK,HMPRO.BK,IRPC.BK,ITC.BK,IVL.BK,KBANK.BK,KCE.BK,KKP.BK,KTB.BK,KTC.BK,LH.BK,MINT.BK,MTC.BK,NER.BK,OR.BK,ORI.BK,OSP.BK,PR9.BK,PSH.BK,PTT.BK,PTTEP.BK,PTTGC.BK,QH.BK,RATCH.BK,SAT.BK,SAWAD.BK,SCB.BK,SCC.BK,SCCC.BK,SCGP.BK,SIRI.BK,SPALI.BK,SPRC.BK,TASCO.BK,TIDLOR.BK,TISCO.BK,TOP.BK,TPIPL.BK,TRUE.BK,TTB.BK,TU.BK,TVO.BK,WHA.BK,^SET.BK
2022-10-07,3662400,274000,5949800,4602100,12381800,8110400,110532600.0,3945000,8772600,3609600,39636400,70804200,9545600,2108600,800000,7975600,27505200,12606400,2228800,26469200,2169000,7472000,11806900,,13115400,6802100,49976000,8277330,4753900,1688300,10537400,3640000,6652216,6717500,,7666600,18494600,27138900,,16812800,6795100,12603200,2903700,17668500,2928100,31460300,23564500,8911900,12797700,8825800,2093300,11644500,500200,121600,58567500,12110100,6532500,14862500,3539400,542000,13665014,5779200.0,2470000,44600,17483200,94022400,3916600,12928600,1876000,,3792600,7173500,12166200,77983200,127189200,15364400,629100,24891200,3792700.0
2022-10-10,6266200,279100,790000,2304100,12887300,10246000,114463300.0,6827000,7509800,4341000,26043200,53665800,12327800,1827900,2600200,4645900,36419000,8452200,1846600,16958400,4175200,11390700,53350200,,8891700,5527800,21472000,22666363,5806300,1163600,14127800,1993800,21111533,9011800,,5734900,25417200,57689600,,7476500,4895100,7618300,2648000,11137400,4207700,11022100,35333100,19219000,3616800,13647200,4005000,4770800,1436800,711500,87348000,7800900,9515200,17422000,5551900,702000,19931483,4073600.0,2417000,176800,9120700,65183700,3769700,23683000,5533700,,2023100,24644400,22941900,183651800,128781100,19143800,1716100,32319700,4235100.0
2022-10-11,4581600,159100,1197800,3434400,23327100,8217900,77875400.0,6198900,6460700,2731700,29407600,43154500,6005200,1945400,1488900,3797600,27297100,10192300,4003000,26903600,3255000,17439500,37843600,,15132500,3634800,24519000,10661499,6574000,1981700,14039000,2964400,8990216,7386200,,15033600,25793800,61970400,,9342500,7807500,7486000,2384600,11429700,6223900,40791300,28986200,9260600,9192100,16637700,2729100,6768600,1977700,739600,20949500,8762800,9760200,26002500,3534300,660700,11035442,7458400.0,3103500,190600,11383000,67317200,5481300,21252400,2775200,,2220100,10822400,15074600,163937100,137338000,22253300,3532000,55590100,4250800.0
2022-10-12,3338100,170300,886400,4963300,25566100,14163800,120435400.0,4205200,4311700,3795100,37986800,25824000,10412800,1609500,2725400,3633100,14682500,12461500,2889800,18409300,3166400,7133000,12528200,,17589700,7882600,24985000,7561544,7758800,917100,5547700,5668200,10404216,5767200,,7896100,32800100,115829100,,8425500,7743600,7952300,3681200,27056200,1460600,33120600,33180900,7311600,6447500,9162600,2190700,4155100,2957700,538100,38256500,6780800,5963800,14929900,2605700,440700,14205642,6543100.0,2396100,173200,5061000,257716400,4076300,22430400,2344600,,2856600,13951700,9756200,185574800,295732400,36406800,2985200,53903900,4309000.0
2022-10-17,4854300,449100,3132500,4413900,41593700,13305000,98038000.0,9161900,9684300,5952900,68908500,37692400,8145900,3265200,2158300,19251600,19998600,10431300,3374300,20847500,2326000,9198300,55674900,,23532000,11886600,26941000,14914671,38177200,1778600,8477700,3864900,16256800,7768900,,9588600,40235800,71322200,,16778400,12222600,8620700,4094500,20828900,5156300,104555400,74837800,17667000,6374300,15199400,3738800,27523100,3755300,1031600,91968100,12536500,8262900,15848700,12593700,214100,29168139,11560500.0,3523600,162600,6809000,154281400,4780000,21406100,1413900,,4382100,9775900,23720300,145615900,142536400,28073300,1857600,39751100,4134100.0
2022-10-18,8029600,353700,1674600,4440500,32746500,13082200,141534700.0,9753200,7548000,5115000,31283000,20911800,14685500,1889300,2233900,5423000,28297500,13761400,4679900,29678700,2516700,12941900,55686100,,6968700,6575400,26114000,17597327,17124900,1119300,12984000,10775900,17604300,11027500,,20424000,53697200,42507200,,13992700,10067500,11891500,4828600,25385600,5393800,16996100,70650600,11785500,5196500,13209800,3795700,16592100,3555100,900700,69784400,12016500,6968300,17239800,4023300,360000,16171408,11423200.0,3773600,263400,5284200,204081200,14578600,12232500,1652200,,4758000,12721800,14144800,127439700,255302000,51708200,1300200,62282300,4494600.0
2022-10-19,3703700,197300,2578900,4799400,12558900,4470000,76684500.0,11604700,8416200,3825500,79423900,19765000,20624100,2891300,1802400,6102000,17488500,11782000,1670000,20827000,4044400,8347400,21304700,,22459400,7115900,24618000,8027486,13181700,1052000,11420400,9390800,5072783,10704100,,11249200,15378200,44333800,,19318500,8631600,7056600,7673400,11433100,2502200,23198600,29229100,10897700,3687000,14494000,6208300,13246800,3553500,940600,10486300,10086000,12066300,10417200,2084900,323700,10173922,13032500.0,3027800,116700,13965300,102835700,6770500,14067500,1843400,,2830200,11146800,12551300,104682700,132630100,18115000,1254500,61905400,3222300.0
2022-10-20,14218000,94900,5362400,8821700,26005400,14859700,68848400.0,24172600,23858000,5395800,52967600,52086500,13736700,3151000,3673400,7105100,24115000,9805100,2009800,78769600,4669600,7822300,23951100,,10226000,5640000,61922000,18047908,13437100,1262600,13688300,7643200,7122383,5879200,,11934400,31278400,40976900,,9350800,8832900,7772900,8070700,43096200,3749500,55905400,35413800,9928400,13976200,21840500,3449100,8713700,1333500,4914500,33038700,16137700,10961700,61773300,7451900,5412600,20046917,14254800.0,1900700,1346800,6173700,180086500,13308100,45149400,3298200,,6130000,12529300,30285500,274530400,559085100,28438100,2136900,128269000,4718500.0
2022-10-21,11680000,207400,4180300,4859900,16758900,28348300,42931700.0,17257000,9561400,3628300,29547300,37311500,7238500,1215600,1872900,2214700,22522300,6508000,1485100,37027300,1596100,7317300,13166700,,10249600,4233600,27685000,7669069,40778500,1101700,6651300,4152600,5950933,4413700,,5413200,14874400,46706000,,5196700,18401000,6203500,3203600,17266400,5345700,28448000,15707000,7112300,4002000,2131000,3107200,4382000,523700,493000,24070000,7797900,13886600,20761500,4969400,1830100,16915558,8212800.0,2487100,136100,6637200,125034200,5985500,11634100,1619800,,3421300,8014100,4328300,122888700,383003500,25302600,1352400,53050100,4168200.0
2022-10-25,4833900,184100,5329100,7269300,22432100,24584000,84241200.0,17268300,9617500,3809300,42815200,23198800,9223200,2462100,2428400,3939300,20440100,6937100,2460700,30711200,3413100,10314200,17975600,,19293000,9000300,60996000,9400524,27182300,1023400,18332400,6063100,8210650,7916600,,11156800,30974200,61541600,,11331200,44883200,9220700,9681800,83145800,3007600,49226900,34984800,7494600,2563100,7239600,6025500,8601000,1443000,581900,67017600,12861300,7444800,17563300,2918900,1303300,6105781,8594200.0,4329000,97300,15453300,54270200,11738600,20897600,1499500,,2645200,8011200,45640300,76729800,878274800,20296300,802100,162867500,4385200.0
2022-10-26,4484600,157200,4328200,10548500,17061100,44069700,77827800.0,10154800,28580500,5424000,26927200,35186100,9241700,2696500,1748300,7378700,27284400,7252100,5798800,13110200,12688600,14068000,27460800,,8801200,8114100,65468000,24754954,7789600,1712500,14623800,2715700,9588600,4788100,,3913700,27674900,45419300,,5218900,18221700,5099400,3476700,53856300,1805200,72133700,55620700,9718000,3077300,75153500,10146400,4208500,1513900,1004600,41593100,8960100,5904900,32003800,6254100,4170200,14304983,7234400.0,1909200,43800,14728500,220136900,31418000,14281400,428200,,1871800,6636100,46997200,134890100,1363382600,25337100,323500,199045900,5328100.0
2022-10-27,5035500,211900,2575600,10977800,18140800,17102100,66629100.0,8503900,14816500,3556300,31121200,38358400,19751400,2249900,1385900,5645900,12114400,3482700,2944600,30411000,11315200,8052500,29014800,,12404200,15648200,92957000,25588389,12965500,1228600,20574300,4468600,15896416,11134200,,6210500,39856100,47246000,,28323000,14530500,6489100,3605700,52890800,3977800,62598600,24399800,15382700,2630300,130329800,7956800,12277100,736500,1556500,32737400,13787900,9958400,15517400,4304400,2470100,17909815,6523700.0,2305500,102500,10530100,102789600,18842500,12345600,394700,,2368800,10458600,36281600,73130800,686340100,21132500,534500,170325100,4929600.0
2022-10-28,4206100,74400,2196600,11102100,17924800,25658600,35571400.0,9825600,13274500,2298900,27998100,23022400,11958300,2309300,1532900,3499300,26653800,5269300,4723300,10605700,2775500,16274600,23529200,,5053900,19778400,47342000,10348583,9466900,1025100,11053400,2947100,9151800,5577000,,2291600,22075700,37364400,,21438000,9927500,6012400,2621500,23924300,1796300,35801200,22451000,10604200,3092400,66132600,3314800,10378300,2695600,453400,53733200,17328600,6294000,15475000,3469100,3088800,8632019,6198200.0,1402300,82000,10631100,88473500,10674500,16341000,695300,,3805200,10611000,6484300,59741600,161491800,33683300,371300,164598200,4858300.0
2022-10-31,7126800,53600,3240700,4547800,10779400,25527900,98131800.0,8915300,12843300,3682800,28969800,36189400,6913200,1923800,4933200,3998700,15163600,5302500,2257500,19477800,4905300,8439900,25191200,,8349200,14405700,23918000,12216771,15439600,1202900,10587300,10854700,4971750,5799700,,5333100,26158200,36124300,,13675100,17752800,4413500,5653900,65022700,3393700,54387300,22251600,7959400,19177400,24448900,4317500,6192400,6138300,1205400,52149800,12871700,14823100,9155800,4259100,2300800,10718059,7513600.0,1486600,61900,3268200,143328800,18420600,16697600,1090900,,2494500,21987900,18003400,48342900,203533700,45663500,977700,120824600,4453500.0
2022-11-01,5184600,181900,1315500,3602000,18686800,16897500,87207800.0,9264800,29389900,4922500,27417400,55354200,15943600,1852400,5551500,5405500,21035800,5349700,2312800,36334400,4470400,10484900,18946200,,13067300,16651400,31018000,22880714,11917700,560500,9081300,6687300,6020466,12931900,,10228400,24385800,44885300,,10154900,11550400,14878100,3096600,46907400,2717100,27410900,17245200,11781400,17540000,22434400,3998300,5868400,1246500,1187000,60355400,16727400,11658500,16178300,4982500,1658200,6809638,7359300.0,7049500,74300,19665400,152367700,19870500,20962600,878100,,2382800,9105800,8376100,31322900,418100200,19565500,1117200,107576400,5365100.0
2022-11-02,5764500,170900,2062800,6530100,29162600,19732800,56585000.0,12375900,17447000,10809400,25215200,28758500,12278600,3264400,1238500,5198100,14427200,2982800,6465700,25936700,2021300,7348400,18344200,,6278000,12328800,17126000,9524457,6745200,624400,5794800,10514900,5608633,5552200,,4992100,38299200,61061200,,12953800,9627600,9984400,5083400,47327200,2611200,35947500,19936600,9257000,4392600,32493800,2405900,4631700,900400,407100,59855100,13023300,25320700,15526800,3621000,1454200,6674239,6763000.0,2158600,74800,18121300,78460100,27374500,18670700,1130500,,3093600,17131200,10784800,14638600,189865400,36063600,568700,95923600,5911100.0
2022-11-03,4463700,91600,1265100,6596300,13795000,33995600,51813800.0,9562500,11719500,5508600,14340400,11839100,14573300,2649600,1903000,2779200,16034500,3830500,15611700,80549100,8138400,6369100,9190800,,9097700,12923300,25210000,9041060,5978600,850800,13214200,4323500,14425366,5911400,,6492900,6945200,39847000,,11100800,14693000,14458400,5068200,45586200,2938000,23815900,20768400,6468600,3409200,10893900,8273100,6783600,1430800,1479800,43601200,12124700,13170700,21139500,1218800,386700,6251586,9679300.0,1714300,23200,7987700,142577100,24680700,7336100,2516200,,5717900,10250200,11040600,14253800,401393600,32137600,223900,42385200,4483800.0
2022-11-04,14437300,349600,1838800,3464800,20808800,14962500,120343000.0,8924000,9535400,4207900,47511900,23959700,6898500,2600900,5565300,3683500,26297600,6028900,10960200,24774100,4559300,2694100,23514500,,14323000,10620100,18388000,14470956,8574300,823200,14547300,2461400,7174300,6361300,,13420400,22155600,79787800,,13608000,12164700,20620000,3166100,53152500,5873600,33647700,32097700,7276300,6633600,21781400,5346000,6579100,1702700,1115600,60730300,18788700,24720600,18250000,6217000,716700,18211952,8711700.0,2604500,266600,6038700,50466100,9560200,11238400,718500,,2793500,23524500,4946700,30522600,220425000,29436600,878400,36540100,4271600.0
2022-11-07,9737700,176900,2191900,4106200,19712900,17013000,151868500.0,5478000,16580000,9046100,48193600,23011700,6759600,3068300,6549500,6108100,15902700,4294700,5206500,26465600,6419100,11632900,20001600,,37517100,15812900,18371000,12234227,13159700,1009600,8201400,6895400,10428950,4236600,,10393900,15258600,97037000,,20392000,5119300,15158200,1575000,39369300,2984800,32446000,17668600,12387300,18521400,7791000,7247000,5767100,1678600,503900,78978600,12605500,49035800,6868400,4592000,3050100,11624954,9688300.0,4248500,351100,11447700,82681700,10533200,30662300,1957700,,1917500,23046100,10330800,33276800,200067100,30003600,900600,176758500,4194200.0
2022-11-08,6050600,206600,1352800,4981200,15014500,12148300,75737600.0,4607000,5879600,4800200,38187600,46053500,9406500,3578100,8277900,7217000,19561300,7215300,3951400,32629400,9180200,8294600,12816800,,13112100,11307600,10189000,59522418,8759900,1069800,8810000,6304400,2052983,5299000,,7983200,12244300,73294200,,19567700,5572100,10765500,1957900,25466800,2239200,32422300,33945700,10467600,5558000,50326700,2210000,3765400,2319400,573200,28564500,9647900,23981700,5235000,2624700,1099800,7071361,7140900.0,2559100,151300,9323100,62682900,11793800,14017100,1103700,,2805400,16054700,10439200,18449300,93226400,46337100,1974900,93168000,4502900.0
2022-11-09,4485100,377400,3618500,3377300,26517400,11409000,68158800.0,5931800,14853900,7295100,24249200,34600700,20030700,3893600,10354400,4086400,13294900,9689600,3858200,25369600,3339700,12811500,19613900,,5540300,8958800,18381000,29456846,8641500,941000,12800600,2207600,5236583,8688500,,6433900,12902100,185805200,,20563100,9537100,28000600,2760700,57589000,3590000,28535900,40354500,43908600,13898600,67453700,2211900,12671700,1269000,833700,51277300,6453200,30738300,62655600,3963700,3032400,17208499,11400800.0,2743200,321300,4579100,100574900,20677000,39552300,1241400,,3547500,17043300,9737800,21170100,277543500,22575200,864300,38898700,4479200.0
2022-11-10,6012800,203500,2574800,2157500,12120300,37378800,140859100.0,4923400,75615400,3402900,49423000,20984100,9495500,9405400,24159800,4504500,6647400,2993100,5655800,76264700,3440400,7771200,14313800,,11147200,8021100,9474000,9877172,5049600,484400,23949800,13075600,5068233,6489700,,3121200,15219100,61139600,,14900600,10168200,9612200,3608200,25868400,1979700,43858400,69035900,17434400,12096100,17593200,2492600,7018800,1121500,1272400,64884000,13909700,30077500,20183000,5848600,714400,5610407,7945000.0,1547300,150900,2438400,62672000,31677800,37909100,2524700,,5002400,13874900,5270300,21103900,118817600,21085200,339900,55412900,4856500.0
2022-11-11,7631900,244700,3665500,4386900,43289500,15825500,136467800.0,9668100,27476800,8923300,52969300,56307500,54746000,7093800,29804900,20690200,20012300,8252200,6319600,118084900,5793500,11787100,25110400,,14600400,27803300,41847000,18483594,10882800,1051600,30471700,17044100,12646783,14279800,,13374300,42819900,81129700,,17430100,12981500,16103900,3496400,63346900,6419000,65717100,83948100,33716600,10420200,25781800,5705300,11288700,3696700,446900,54886600,13474500,33301400,10285700,5813300,1336500,25150213,8924300.0,3122800,334200,9780100,74521700,16990000,44975400,837600,,4432200,22006100,10048000,44091200,234813100,24163100,473200,77774900,5474300.0
2022-11-14,4685800,147700,2745100,5661000,31974800,19961500,68592800.0,8929300,22469600,4035900,22011800,71816900,12575800,5988900,10926400,2637200,14545600,11354900,13115900,45003600,2572400,17894600,25623300,,27310200,15033000,16416000,31809828,14708700,891900,15338500,2046400,10248116,5173400,,7056900,31305000,35514500,,13351200,17568200,6565300,21340200,35154500,4172500,28078500,31194100,9079300,11317300,18504800,3770700,7716300,1470000,1507600,102696100,11079100,15902100,14670600,4215100,1244000,6403925,9396300.0,2175200,61500,9318900,52218000,16212900,13185900,1544200,,6135600,11829800,8333000,36652300,119901800,20772900,1272300,107287800,5123700.0
2022-11-15,5067300,190500,13262800,4434700,23257400,10826400,90692100.0,4368000,19505900,3465300,41090000,60022900,8989300,2212600,7298100,4491400,32297100,5874800,10135500,33041000,2481400,18786400,13058300,,53424400,10486200,15510000,19704654,6127900,1332800,13007900,4451100,5086550,3407300,,30501100,14696900,54190000,,8160600,13430800,25197800,4061700,20711000,3348600,15168000,20264100,7845500,3402800,10539700,2333800,10404200,1702200,1196300,85702900,12651300,17243800,10242300,7893800,4231400,19688636,3854100.0,2572100,45300,6557700,229197500,12085200,14480800,1605600,,3105200,8840100,49029600,53546200,322131600,55843500,1725400,52708500,4522700.0
2022-11-16,5616900,315700,5945500,1794200,20390800,4596200,118676100.0,11048600,22114300,4475500,60875800,58675200,23029700,2086200,9866500,9376300,23332200,5032000,7254400,40028500,3712400,9238600,16677300,,21366700,11966900,17010000,14358427,18871000,1220100,19410000,3646900,5230166,7784700,,19929800,14485800,53415500,,14559600,9768600,14944600,3052800,46661300,3168200,49809000,21099100,8635000,11372400,23437300,3676000,9343700,1052700,547000,56698100,14404900,7533500,20576900,6855300,2291500,9728400,10715400.0,1906200,33600,6277800,125861000,15156300,13472800,1398000,,7321900,9685900,16228800,29510200,280167600,27105300,658400,40656600,4435900.0
2022-11-17,5787400,185000,2749300,1780100,34892300,5794200,63957400.0,4728500,23300000,3217800,114383900,14187900,9430300,12373000,2490600,3713800,20217800,4200000,8446700,27116700,4065900,6225700,48016600,,15367500,8859200,15969000,21658607,9226000,786900,8974500,10845100,6227200,6602900,,14507400,23999800,28657200,,11374200,10765400,13341800,3175900,18939400,3451600,63453400,17294300,16084500,5604000,12923200,1612700,4243400,1782400,1605100,71697700,6172500,11029400,29694100,7271600,3251300,20190423,8961800.0,1829100,86400,4735900,104103200,16649800,27257100,1530700,,3695400,9263000,7718100,58454100,106250000,32044400,382700,40862100,3478400.0
